ID,Fecha,Latitude,Longitude,Establecimiento,Tipo de asentamiento ,Colonia,Vialidad,Número de vialidad (en su caso),Tipo de abastecimiento,Días ,Horarios,Capacidad de la unidad 
114,2023-Agosto,25.713969026092354,-100.36887461780417,Casa Club del Adulto Mayor los Altos,Colonia,Los Altos,Calle Jalostitlan,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
115,2023-Agosto,25.704949251959427,-100.35631547871262,Guarderia Especial,Colonia,Antonio I. Villarreal,Calle 1913,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
116,2023-Agosto,25.6600288,-100.3313338,Clinica de Atención Integral al Autismo,Colonia,Pio X,San José,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
117,2023-Agosto,25.6536853,-100.3091658,Centro de Bienestar Familiar Colonia Heriberto Jara,Colonia,Independencia,Baja California,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
118,2023-Agosto,25.704949251959427,-100.35631547871262,Centro Educativo y de Desarrollo Integral (CEDI),Colonia,Antonio I. Villarreal,Veteranos de la revolucion,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
119,2023-Agosto,25.637420218543888,-100.27943815767038,Parque Estrellas,Colonia,Contry,Vía Láctea,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
120,2023-Agosto,25.604134062360774,-100.26991669999998,Gran Parque Satelite,Colonia,Satélite,Cd Satélite,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
121,2023-Agosto,25.630901540433936,-100.3072499766868,Terreno Calle Mauricio,Colonia,Laderas del Mirador,Mauricio,4428,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
122,2023-Agosto,25.629825440526343,-100.30634904476311,Intersección Calle Mauricio y Madagascar,Colonia,Laderas del Mirador,Mauricio y Madagascar,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
123,2023-Agosto,25.60346736233381,-100.2568503711648,Parque Pedregal de la Silla,Colonia,Pedregal,Pedregal de la Cañada Sur,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
124,2023-Agosto,25.73989797430721,-100.33183655521992,Fomerrey 167,Colonia,1o. De junio,Garza Ayala,1908,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
125,2023-Agosto,25.750707704921904,-100.40140597116482,Terreno Calle Cedro y Alamo,Colonia,Real de Cumbres,Cedro,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
126,2023-Agosto,25.62036510000415,-100.26669311745748,Terreno entre valle hermoso y valle alto,Colonia,San Angel Sur,Adolfo Lopez Mateos,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
127,2023-Agosto,25.644999994357985,-100.31319976538731,Cima del cerro,Colonia,Canteras,Prolongación Coahuila,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
128,2024-Enero,25.741158636659847,-100.3381042670378,Centro de Bienestar Familiar Tierra y Libertad,Colonia,Tierra y Libertad,Calle Liga Femenil,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
129,2024-Enero,25.740069707359883,-100.34302032644828,Centro de Bienestar Familiar Monterrey 400,Colonia,Tierra y Libertad,Avenida Rodrigo Gómez,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
130,2024-Enero,25.718641664223934,-100.34674910367468,Centro de Bienestar Familiar Nueva Morelos,Colonia,Nueva Morelos,Calle Marea Alta,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
131,2024-Enero,25.733042427622237,-100.3813565662574,Centro de Bienestar Familiar Valle de Infonavit,Colonia,Valle de Infonavit,Calle Comisión Tripartita,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
132,2024-Enero,25.581518086746993,-100.23860501104444,Centro de Bienestar Familiar Nueva Estanzuela,Colonia,Nueva Estanzuela,Calle Constitución 44,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
133,2024-Enero,25.691325,-100.308678,Defensoria Municipal Zona Centro,Colonia,Treviño,Calle Progreso,400,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
134,2024-Enero,25.760578941687836,-100.36460777421931,Defensoria Municipal Zona Norte,Colonia,Provileón,Calle Netzahualpilli,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
135,2024-Enero,25.704949251959427,-100.35631547871262,Centro Educativo y de Desarrollo Integral (CEDI),Colonia,Antonio I. Villarreal,Veteranos de la revolucion,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
136,2024-Enero,25.637507271762978,-100.27943815766977,Parque Estrellas,Colonia,Contry,Vía Láctea,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
137,2024-Enero,25.63091786380847,-100.30725064723909,Terreno Calle Mauricio,Colonia,Laderas del Mirador,Mauricio,4428,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
138,2024-Enero,25.776743138616126,-100.40464763252022,Plaza Santa Rosario,Colonia,ALIANZA,Maderereros,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10000 litros
139,2024-Junio,25.741158636659847,-100.3381042670378,Centro de Bienestar Familiar Tierra y Libertad,Colonia,Tierra y Libertad,Calle Liga Femenil,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
140,2024-Junio,25.766171535168326,-100.38001636316038,Centro de Bienestar Familiar Fomerrey 114,Colonia,Fomerrey 114,Calle Basamento,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
141,2024-Junio,25.73511379351004,-100.33152897391555,Centro de Bienestar Familiar Francisco Zarco,Colonia,Topo Chico,Calle Salinas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
142,2024-Junio,25.72508132413851,-100.33581306023501,Centro de Bienestar Familiar Ferrocarrilera,Colonia,Ferrocarrilera,Calle Carlos Campacos,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
143,2024-Junio,25.718641664223934,-100.34674910367468,Centro de Bienestar Familiar Nueva Morelos,Colonia,Nueva Morelos,Calle Marea Alta,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
144,2024-Junio,25.70494909056859,-100.3556544251508,Centro de Bienestar Familiar Antonio I. Villarreal,Colonia,Antonio I. Villarreal,Calle Veteranos de la Revolución,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
145,2024-Junio,25.733042427622237,-100.3813565662574,Centro de Bienestar Familiar Valle de Infonavit,Colonia,Valle de Infonavit,Calle Comisión Tripartita,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
146,2024-Junio,25.59183194864715,-100.24546827485491,Centro de Bienestar Familiar Fomerrey 45,Colonia,Fomerrey 45,Calle Paseo de la Cima,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
147,2024-Junio,25.691334645614067,-100.30865654601769,Defensoria Municipal Zona Centro,Colonia,Treviño,Calle Progreso,400,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
148,2024-Junio,25.617734325806257,-100.27075173252402,Defensoria Municipal Zona Sur,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
149,2024-Junio,25.766171535168326,-100.38001636316038,Estancia Infantil Laura Elena Arce Cavazos,Colonia,Fomerrey 114,Calle Basamento,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",7:00 a.m. a 6:00 p.m.,1000 litros
150,2024-Junio,25.760578941687836,-100.36460777421931,Defensoria Municipal Zona Norte,Colonia,Provileón,Calle Netzahualpilli,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
151,2024-Junio,25.713969026092354,-100.36887461780417,Casa Club del Adulto Mayor los Altos,Colonia,Los Altos,Calle Jalostitlan,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
152,2024-Junio,25.704949251959427,-100.35631547871262,Ludoteca Infantil Burócratas Municipales,Colonia,Burócratas Municipales.,Ave. Alfonso Reyes y 18 de Marzo,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves y Viernes",8:00 a.m. a 5:00 p.m.,1000 litros
153,2024-Junio,25.580968592883533,-100.24544888650465,Rotonda Av. La Rioja,Colonia,La Rioja Sector Leiva,Foncea 100,100,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10 Mil litros
154,2024-Junio,25.63745885001719,-100.27942743252355,Parque Estrellas,Colonia,Contry,Vía Láctea,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10 Mil litros
155,2024-Junio,25.603477037666007,-100.25685037116511,Parque Pedregal de la Silla,Colonia,Pedregal,Pedregal de la Cañada Sur,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10 Mil litros
156,2024-Junio,25.775152814892273,-100.41911295766975,Intersección Jupiter y Palmar,Colonia,Alianza,C. Júpiter,400,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10 Mil litros
157,2024-Junio,25.781428655576768,-100.39792743252012,Parque Chimalpopoca,Colonia,Barrio del Parque,P. Chimalpopoca,135,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10 Mil litros
158,2024-Junio,25.741318386904172,-100.37404985029313,Parque Residencial Mision Licoln 2,Colonia,Misión Lincoln,Jaguar,SN,pipa,"Lunes, martes, miercoles, jueves, viernes, sábado",7:00 a 22:30,10 Mil litros
159,2022-Junio,25.741158636659847,-100.3381042670378,Centro de Bienestar Familiar Tierra y Libertad,Colonia,Tierra y Libertad,Calle Liga Femenil,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
160,2022-Junio,25.60218022207071,-100.25885573558203,Lago Superior SN Plaza,Colonia,Lagos del Bosque,Lago Superior,Sin número,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10000 litros
161,2022-Junio,25.637633015189554,-100.27942206441797,Parque Estrellas,Colonia,Contry,Vía Láctea,No Dato,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,12000 litros
162,2022-Julio,25.63478404598789,-100.29893502860902,Centro de Bienestar Familiar Burócratas municipales,Colonia,Burócratas Municipales,Avenida Alfonso Reyes,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
163,2022-Julio,25.75382243877044,-100.36085244893297,Centro de Bienestar Familiar San Martin,Colonia,San Martín,Calle B. Mitre,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
164,2022-Julio,25.760955685371254,-100.36365501874799,Centro de Bienestar Familiar Provileon San Bernabé,Colonia,San Bernabé,Calle Netzahualpilli,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
165,2022-Julio,25.73511379351004,-100.33152897391555,Centro de Bienestar Familiar Francisco Zarco,Colonia,Topo Chico,Calle Salinas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
166,2022-Julio,25.660116,-100.331322,Centro de Bienestar Familiar Pio X,Colonia,Pio X,Privada San José,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
167,2022-Julio,25.70494909056859,-100.3556544251508,Centro de Bienestar Familiar Antonio I. Villarreal,Colonia,Antonio I. Villarreal,Calle Veteranos de la Revolución,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
168,2022-Julio,25.733042427622237,-100.3813565662574,Centro de Bienestar Familiar Valle de Infonavit,Colonia,Valle de Infonavit,Calle Comisión Tripartita,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
169,2022-Julio,25.581518086746993,-100.23860501104444,Centro de Bienestar Familiar Nueva Estanzuela,Colonia,Nueva Estanzuela,Calle Constitución 44,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
170,2022-Julio,25.732646349978957,-100.38125183185065,Centro de Bienestar Familiar Canoas,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
171,2022-Julio,25.651901121216834,-100.29503950674612,Parque Río Roma,Colonia,Roma,Vesubio,167-S CASETA SPE,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,16000 litros
172,2022-Agosto,25.63481300208663,-100.29895645990541,Centro de Bienestar Familiar Burócratas municipales,Colonia,Burócratas Municipales,Avenida Alfonso Reyes,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
173,2022-Agosto,25.760955685371254,-100.36365501874799,Centro de Bienestar Familiar Municipal,Colonia,Municipal,Dr. Gregorio,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
174,2022-Agosto,25.76727645211472,-100.36727521852794,Centro de Bienestar Familiar El Porvenir,Colonia,El Porvenir,Calle Didimas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
175,2022-Agosto,25.73511379351004,-100.33152897391555,Centro de Bienestar Familiar Francisco Zarco,Colonia,Topo Chico,Calle Salinas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
176,2022-Agosto,25.72508132413851,-100.33581306023501,Centro de Bienestar Familiar Ferrocarrilera,Colonia,Ferrocarrilera,Calle Carlos Campacos,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
177,2022-Agosto,25.70494909056859,-100.3556544251508,Centro de Bienestar Familiar Antonio I. Villarreal,Colonia,Antonio I. Villarreal,Calle Veteranos de la Revolución,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
178,2022-Agosto,25.732646349978957,-100.38125183185065,Centro de Bienestar Familiar Canoas,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
179,2022-Agosto,25.767053868971175,-100.3672250122736,Centro de Bienestar Familiar Desarrollo de Talentos,Colonia,El Porvenir,Calle Didimas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
180,2022-Agosto,25.61776335459385,-100.27074100223524,Defensoria Municipal Zona Sur,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
181,2022-Agosto,25.760578941687836,-100.36460777421931,Defensoria Municipal Zona Norte,Colonia,Provileón,Calle Netzahualpilli,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
182,2022-Agosto,25.72955672842921,-100.37314220971966,Defensoria Municipal Zona Poniente,Colonia,Valle Verde,Calle Begonia,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
183,2022-Agosto,25.713969026092354,-100.36887461780417,Casa Club del Adulto Mayor los Altos,Colonia,Los Altos,Calle Jalostitlan,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
184,2022-Agosto,25.74040251877856,-100.36133756827368,Casa Club del Adulto Mayor Lomas Modelo,Colonia,Lomas Modelo,Calle Tenayuca,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
185,2022-Agosto,25.660202995901532,-100.33132200223469,Clinica de Atencion Integral al autismo,Colonia,Pio X,Privada San Jose,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
186,2022-Agosto,25.601986713179468,-100.25886109999999,Lago Superior SN Plaza,Colonia,Lagos del Bosque,Lago Superior,Sin número,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10 Mil litros
187,2022-Agosto,25.63090274957286,-100.3072499766868,Terreno Calle Mauricio,Colonia,Laderas del Mirador,Mauricio,4428,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10 Mil litros
188,2022-Agosto,25.739899182340345,-100.33183588466773,Fomerrey 167,Colonia,1o. De junio,Garza Ayala,1908,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10 Mil litros
189,2022-Octubre,25.73511379351004,-100.33152897391555,Centro de Bienestar Familiar Francisco Zarco,Colonia,Topo Chico,Calle Salinas,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
190,2022-Octubre,25.70494909056859,-100.3556544251508,Centro de Bienestar Familiar Antonio I. Villarreal,Colonia,Antonio I. Villarreal,Calle Veteranos de la Revolución,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
191,2022-Octubre,25.732646349978957,-100.38125183185065,Centro de Bienestar Familiar Canoas,Colonia,Condesa,Avenida Camino al Diente,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
192,2022-Octubre,25.691325,-100.308678,Defensoria Municipal Zona Centro,Colonia,Treviño,Calle Progreso,400,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
193,2022-Octubre,25.76083627467382,-100.36402129391912,Estancia Infantil Provileon,Colonia,San Bernabé,Calle Nezahualpilli,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",7:00 a 18:00,1000 litros
194,2022-Octubre,25.637383486923216,-100.30593354625319,Estancia Infantil Rosario Garza Sada de Zambrano,Colonia,Valle del Mirador,Calle Lamosa,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",7:00 a 18:00,1000 litros
195,2022-Octubre,25.74040251877856,-100.36133756827368,Casa Club del Adulto Mayor Lomas Modelo,Colonia,Lomas Modelo,Calle Tenayuca,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
196,2022-Octubre,25.70494909056859,-100.3556544251508,Ciudad de la Inclusion,Colonia,Antonio I. Villarreal,Calle 1913,Sin número,contenedor,"Lunes, Martes, Miércoles, Jueves, Viernes",8:00 a 17:00,1000 litros
197,2022-Octubre,25.60202060180487,-100.25885577116367,Lago Superior SN Plaza,Colonia,Lagos del Bosque,Lago Superior,Sin número,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10000 litros
198,2022-Octubre,25.58096488891573,-100.24540821884489,Rotonda Av. La Rioja,Colonia,La Rioja Sector Leiva,Foncea 100,100,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10000 litros
199,2022-Octubre,25.63756047092115,-100.27940597116368,Parque Estrellas,Colonia,Contry,Vía Láctea,Sin número,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10000 litros
200,2022-Octubre,25.57027080443659,-100.2318663401538,Las Caleras,Colonia,Catujanes,Las Caleras,91-170,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10000 litros
201,2022-Octubre,25.604303379616937,-100.26993815767261,Gran Parque Satelite,Colonia,Satélite,Cd Satélite,Sin número,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10000 litros
202,2022-Octubre,25.651886614101123,-100.29507705767261,Parque Río Roma,Colonia,Roma,Vesubio,167-S CASETA SPE,pipa,Se realiza el llenado cuando se vacían,Se realiza el llenado cuando se vacían,10000 litros
